venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",NA,52.3566998,4.9569812,"december 02 - 03, 2025",9:30 - 17:00 CET,2025-12-01T23:00:00Z,2025-12-02T23:00:00Z,"Angel Daza, Carsten Schnober","Kody Moodley, Malte Lüken",ds,ds-nlp,Fundamentals of Natural Language Processing (NLP) in Python - Pilot,2025-12-02-ds-nlp,NA
